"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","ARS","Argentine Peso","0","Units",,,0.000002,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","ARS","Argentine Peso","0","Units",,,0.000018,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","ARS","Argentine Peso","0","Units",,,0.00008,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","ARS","Argentine Peso","0","Units",,,0.000126,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","ARS","Argentine Peso","0","Units",,,0.000375,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","ARS","Argentine Peso","0","Units",,,0.001337,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","ARS","Argentine Peso","0","Units",,,0.1795,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","ARS","Argentine Peso","0","Units",,,0.5585,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","ARS","Argentine Peso","0","Units",,,0.9985,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","ARS","Argentine Peso","0","Units",,,0.9905,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","ARS","Argentine Peso","0","Units",,,0.9985,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","ARS","Argentine Peso","0","Units",,,1,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","ARS","Argentine Peso","0","Units",,,3.32,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","ARS","Argentine Peso","0","Units",,,2.905,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","ARS","Argentine Peso","0","Units",,,2.959,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","ARS","Argentine Peso","0","Units",,,3.012,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","ARS","Argentine Peso","0","Units",,,3.042,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","ARS","Argentine Peso","0","Units",,,3.129,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","ARS","Argentine Peso","0","Units",,,3.433,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","ARS","Argentine Peso","0","Units",,,3.78,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","ARS","Argentine Peso","0","Units",,,3.956,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","ARS","Argentine Peso","0","Units",,,4.284,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","ARS","Argentine Peso","0","Units",,,4.898,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","ARS","Argentine Peso","0","Units",,,6.501,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","ARS","Argentine Peso","0","Units",,,8.51,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","ARS","Argentine Peso","0","Units",,,13.1,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","ARS","Argentine Peso","0","Units",,,15.9,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","ARS","Argentine Peso","0","Units",,,18.6,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","ARS","Argentine Peso","0","Units",,,37.6,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","ARS","Argentine Peso","0","Units",,,59.79,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","ARS","Argentine Peso","0","Units",,,84.05,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","ARS","Argentine Peso","0","Units",,,102.62,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","ARS","Argentine Peso","0","Units",,,177.06,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,1.188098,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.846609,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.779734,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.764082,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.791117,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.839494,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.809614,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.829534,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.87222,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.907792,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.845186,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.769774,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.734202,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.843763,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.762659,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.68867,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.704322,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.695784,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.761236,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.774042,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.755545,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.732779,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"LVA","Latvia","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,1.09766,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,1.129518,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,1.15848,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,1.15848,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,1.15848,,
"LTU","Lithuania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,1.15848,,
